"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"9",10,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Congruent",19.999829,20.199825,"3#",0.534056,"Correct","Correct","Correct","Correct"
"9",11,"5_6_stimuli","6_5","Incongruent","Congruent","Congruent","Incongruent",21.999815,22.199812,"5%",1.013963,"Correct","Correct","Correct","Correct"
"9",12,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Congruent",23.999795,24.199796,"8*",0.549955,"Correct","Correct","Correct","Correct"
"9",13,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Congruent",25.999781,26.199779,"1!",0.40632,"Correct","Correct","Correct","Correct"
"9",14,"3_4_stimuli","3_3","Congruent","Congruent","Congruent","Incongruent",27.999767,28.199767,"3#",0.34251,"Correct","Correct","Correct","Correct"
"9",15,"5_6_stimuli","6_5","Incongruent","Congruent","Congruent","Congruent",29.999749,30.199741,"5%",1.014036,"Correct","Correct","Correct","Correct"
"9",16,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Congruent",31.999736,32.199725,"8*",0.902436,"Correct","Correct","Correct","Correct"
"9",17,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Congruent",33.999707,34.199705,"1!",0.486063,"Correct","Correct","Correct","Correct"
"9",18,"3_4_stimuli","3_3","Congruent","Incongruent","Incongruent","Incongruent",35.99969,36.1997,"3#",0.502093,"Correct","Correct","Correct","Correct"
"9",19,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent","Incongruent",37.999689,38.199679,"5%",0.710049,"Correct","Correct","Correct","Correct"
"9",20,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Incongruent",39.999663,40.199663,"7&",0.758108,"Correct","Correct","Correct","Correct"
"9",21,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Congruent",41.999638,42.199636,"1!",0.438554,"Correct","Correct","Correct","Correct"
"9",22,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",43.999621,44.199615,"3#",0.374582,"Correct","Correct","Correct","Correct"
"9",23,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Incongruent",45.999605,46.199602,"6^",0.742305,"Correct","Correct","Correct","Correct"
"9",24,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Incongruent",47.999593,48.199579,"8*",0.518813,"Correct","Correct","Correct","Correct"
"9",25,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",49.999563,50.199568,"1!",0.342264,"Correct","Correct","Correct","Correct"
"9",26,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Congruent",51.999559,52.199559,"3#",0.406211,"Correct","Correct","Correct","Correct"
"9",27,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent","Congruent",53.999546,54.19954,"5%",1.126527,"Correct","Correct","Correct","Correct"
"9",28,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Congruent",55.999512,56.199523,"7&",0.438796,"Correct","Correct","Correct","Correct"
"9",29,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Incongruent",57.99951,58.1995,"2@",0.678251,"Correct","Correct","Correct","Correct"
"9",30,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Congruent",59.999493,60.199486,"4$",0.55044,"Correct","Correct","Correct","Correct"
"9",31,"5_6_stimuli","6_5","Incongruent","Congruent","Incongruent","Incongruent",61.999471,62.19946,"5%",0.758261,"Correct","Correct","Correct","Correct"
"9",32,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Incongruent",63.999445,64.199453,"7&",0.678843,"Correct","Correct","Correct","Correct"
"9",33,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Congruent",65.999439,66.199431,"2@",0.438748,"Correct","Correct","Correct","Correct"
"9",34,"3_4_stimuli","4_3","Incongruent","Congruent","Incongruent","Incongruent",67.999413,68.199416,"3#",0.534343,"Correct","Correct","Correct","Correct"
"9",35,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Incongruent",69.999398,70.199402,"6^",0.806544,"Correct","Correct","Correct","Correct"
"9",36,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Congruent",71.999385,72.199394,"7&",0.790539,"Correct","Correct","Correct","Correct"
"9",37,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",73.999371,74.199362,"2@",0.502711,"Correct","Correct","Correct","Correct"
"9",38,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Congruent",75.999348,76.199347,"4$",0.486965,"Correct","Correct","Correct","Correct"
"9",39,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Congruent",77.999327,78.199325,"7&",0.566931,"Error","Correct","Correct","Correct"
"9",40,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Incongruent",79.999323,80.199334,"8*",0.902735,"Correct","Error","Correct","Correct"
"9",41,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",81.999297,82.199297,"2@",0.390378,"Correct","Correct","Error","Correct"
"9",42,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Incongruent",83.999278,84.199276,"4$",0.919043,"Correct","Correct","Correct","Error"
"9",43,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Incongruent",85.999258,86.199269,"5%",0.742415,"Correct","Correct","Correct","Correct"
"9",44,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Congruent",87.99925,88.199245,"7&",1.190825,"Correct","Correct","Correct","Correct"
"9",45,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Congruent",89.99923,90.199216,"2@",0.422568,"Correct","Correct","Correct","Correct"
"9",46,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Congruent",91.999215,92.199221,"3#",0.583056,"Correct","Correct","Correct","Correct"
"9",47,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Congruent",93.999201,94.199192,"6^",0.758852,"Correct","Correct","Correct","Correct"
"9",48,"7_8_stimuli","8_8","Congruent","Congruent","Congruent","Incongruent",95.999175,96.199174,"8*",0.487214,"Correct","Correct","Correct","Correct"
"9",49,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Congruent",97.999159,98.199165,"1!",0.471154,"Correct","Correct","Correct","Correct"
"9",50,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Congruent",99.999147,100.199141,"4$",0.663032,"Correct","Correct","Correct","Correct"
"9",51,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Congruent",101.999136,102.199125,"5%",0.791131,"Correct","Correct","Correct","Correct"
"9",52,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",103.999107,104.199109,"8*",0.66261,"Correct","Correct","Correct","Correct"
"9",53,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Congruent",105.999095,106.199099,"2@",0.455007,"Correct","Correct","Correct","Correct"
"9",54,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Congruent",107.999078,108.199071,"4$",1.094588,"Correct","Correct","Correct","Correct"
"9",55,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Incongruent",109.999067,110.199061,"6^",0.759081,"Correct","Correct","Correct","Correct"
"9",56,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Congruent",111.999049,112.199045,"8*",0.966757,"Correct","Correct","Correct","Correct"
"9",57,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Incongruent",113.999029,114.199021,"1!",0.454851,"Correct","Correct","Correct","Correct"
"9",58,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Incongruent",115.999014,116.199013,"4$",0.647322,"Correct","Correct","Correct","Correct"
"9",59,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Incongruent",117.998997,118.198995,"5%",0.72712,"Correct","Correct","Correct","Correct"
"9",60,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Incongruent",119.998975,120.198972,"7&",0.759289,"Correct","Correct","Correct","Correct"
"9",61,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Incongruent",121.998956,122.198965,"2@",0.391273,"Correct","Correct","Correct","Correct"
"9",62,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Incongruent",123.998947,124.19894,"3#",0.583119,"Correct","Correct","Correct","Correct"
"9",63,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Congruent",125.998924,126.198921,"6^",0.695137,"Correct","Correct","Correct","Correct"
"9",64,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Congruent",127.998912,128.198915,"7&",0.679163,"Correct","Correct","Correct","Correct"
"9",65,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Incongruent",129.998891,130.198887,"1!",0.535133,"Correct","Correct","Correct","Correct"
"9",66,"3_4_stimuli","4_4","Congruent","Incongruent","Congruent","Incongruent",131.998874,132.198878,"4$",0.695187,"Correct","Correct","Correct","Correct"
"9",67,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Congruent",133.998855,134.198853,"6^",1.047805,"Correct","Correct","Correct","Correct"
"9",68,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Incongruent",135.998844,136.198836,"8*",0.375284,"Correct","Correct","Correct","Correct"
"10",1,"1_2_stimuli","2_2","Congruent",NA,NA,NA,1.999981,2.199985,"2@",0.414231,"Correct",NA,NA,NA
"10",2,"3_4_stimuli","3_4","Incongruent","Congruent",NA,NA,3.999971,4.199973,"4$",0.654314,"Correct","Correct",NA,NA
"10",3,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent",NA,5.999941,6.199941,"6^",0.670717,"Correct","Correct","Correct",NA
"10",4,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Congruent",7.999932,8.199929,"7&",0.542849,"Correct","Correct","Correct","Correct"
"10",5,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",9.999912,10.19991,"2@",0.398654,"Correct","Correct","Correct","Correct"
"10",6,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Incongruent",11.999897,12.199889,"3#",0.590465,"Correct","Correct","Correct","Correct"
